N,TempReal,dcPWM
6591,39.9,47
6592,39.7,47
6593,39.5,47
6594,39.9,47
6595,39.7,47
6596,39.2,47
6597,39.9,47
6598,39.9,47
6599,40.1,47
6600,40.2,47
6601,39.9,47
6602,40.1,47
6603,40.2,47
6604,40.4,47
6605,41.1,47
6606,40.5,47
6607,41.3,47
6608,42.1,47
6609,43.5,47
6610,43.9,47
6611,43.9,47
6612,43.7,47
6613,44.2,47
6614,43.8,47
6615,43.9,47
6616,44.4,47
6617,44.4,47
6618,45.0,47
6619,45.8,47
6620,45.9,47
6621,45.9,47
6622,46.3,47
6623,46.5,47
6624,46.4,47
6625,46.6,47
6626,46.5,47
6627,46.8,47
6628,46.4,47
6629,46.5,47
6630,46.5,47
6631,46.6,47
6632,46.7,47
6633,46.6,47
6634,46.8,47
6635,47.0,47
6636,48.1,47
6637,47.2,47
6638,48.4,47
6639,47.0,47
6640,48.3,47
6641,47.0,47
6642,47.5,47
6643,47.2,47
6644,47.5,47
6645,47.8,47
6646,47.9,47
6647,47.8,47
6648,47.8,47
6649,48.0,47
6650,48.1,47
6651,47.9,47
6652,48.4,47
6653,48.4,47
6654,48.4,17
6655,48.6,17
6656,48.4,17
6657,48.8,17
6658,49.0,17
6659,49.0,17
6660,48.8,17
6661,48.9,17
6662,49.1,17
6663,48.9,17
6664,48.9,17
6665,49.0,17
6666,49.3,17
6667,49.2,17
6668,49.7,17
6669,49.5,17
6670,49.6,17
6671,50.0,17
6672,49.8,17
6673,50.5,17
6674,50.7,17
6675,50.2,17
6676,50.2,17
6677,50.4,17
6678,50.6,17
6679,50.4,17
6680,50.4,17
6681,50.5,17
6682,50.7,17
6683,51.0,17
6684,50.7,17
6685,50.7,17
6686,50.3,17
6687,50.7,17
6688,50.8,17
6689,50.8,17
6690,50.6,17
6691,50.8,17
6692,50.7,17
6693,50.4,17
6694,50.7,17
6695,50.8,17
6696,50.8,17
6697,51.2,17
6698,50.6,17
6699,50.7,17
6700,50.8,17
6701,50.7,17
6702,50.8,17
6703,50.8,17
6704,51.1,17
6705,50.9,17
6706,51.0,17
6707,50.9,17
6708,51.2,17
6709,51.0,17
6710,51.0,17
6711,50.8,17
6712,50.9,17
6713,51.2,17
6714,50.9,17
6715,51.2,17
6716,51.0,17
6717,51.2,17
6718,51.1,17
6719,50.8,17
6720,51.3,17
6721,51.1,17
6722,51.0,17
6723,51.2,17
6724,51.1,17
6725,50.5,17
6726,51.0,17
6727,50.0,17
6728,51.1,17
6729,50.8,17
6730,51.3,17
6731,51.2,17
6732,51.1,17
6733,51.2,17
6734,51.3,17
6735,51.6,17
6736,51.0,17
6737,51.4,17
6738,51.2,17
6739,50.9,17
6740,51.1,17
6741,51.3,17
6742,51.4,17
6743,51.2,17
6744,51.4,17
6745,51.0,17
6746,51.4,17
6747,51.3,17
6748,51.6,17
6749,50.7,17
6750,51.2,17
6751,51.7,17
6752,51.5,17
6753,51.2,17
6754,51.2,17
6755,51.5,17
6756,51.4,17
6757,51.6,17
6758,50.4,17
6759,51.5,17
6760,51.3,17
6761,51.5,17
6762,51.6,17
6763,51.3,17
6764,51.5,17
6765,51.1,17
6766,51.6,17
6767,51.5,47
6768,51.2,47
6769,51.3,47
6770,51.4,47
6771,51.6,47
6772,51.4,47
6773,51.7,47
6774,51.3,47
6775,51.5,47
6776,51.5,47
6777,52.8,47
6778,51.6,47
6779,51.6,47
6780,51.3,47
6781,51.5,47
6782,51.7,47
6783,51.5,47
6784,51.5,47
6785,51.7,47
6786,51.5,47
6787,51.8,47
6788,52.0,47
6789,52.0,47
6790,51.8,47
6791,52.2,47
6792,52.0,47
6793,52.4,47
6794,52.6,47
6795,52.4,47
6796,52.9,47
6797,52.9,47
6798,53.0,47
6799,52.4,47
6800,52.8,47
6801,52.9,47
6802,52.6,47
6803,53.0,47
6804,52.8,47
6805,53.3,47
6806,53.3,47
6807,53.2,47
6808,53.5,47
6809,53.5,47
6810,53.6,47
6811,53.6,47
6812,53.6,47
6813,53.8,47
6814,54.0,47
6815,54.3,47
6816,54.2,47
6817,54.0,47
6818,54.4,47
6819,54.1,47
6820,54.4,47
6821,54.6,47
6822,54.9,47
6823,54.9,47
6824,55.5,47
6825,55.1,47
6826,55.5,47
6827,55.7,47
6828,55.7,47
6829,55.8,47
6830,56.0,47
6831,56.5,47
6832,56.5,47
6833,56.7,47
6834,56.2,47
6835,55.0,47
6836,56.8,47
6837,56.8,47
6838,56.9,47
6839,57.2,47
6840,57.2,47
6841,56.9,47
6842,57.2,47
6843,57.4,47
6844,57.2,47
6845,57.4,47
6846,57.8,47
6847,57.7,47
6848,58.0,47
6849,58.1,47
6850,57.9,47
6851,58.6,47
6852,58.4,47
6853,58.4,47
6854,58.9,47
6855,59.3,47
6856,59.4,47
6857,59.5,47
6858,59.6,47
6859,59.7,47
6860,60.0,47
6861,60.0,47
6862,60.5,47
6863,60.7,47
6864,61.2,47
6865,60.8,47
6866,61.6,47
6867,61.9,47
6868,61.7,47
6869,61.8,47
6870,61.1,47
6871,61.9,47
6872,62.2,47
6873,63.0,47
6874,62.5,47
6875,62.7,47
6876,63.0,47
6877,63.2,47
6878,63.3,47
6879,63.5,47
6880,63.4,47
6881,63.5,47
6882,63.9,47
6883,64.3,47
6884,64.4,47
6885,65.3,47
6886,65.4,47
6887,64.6,47
6888,64.6,47
6889,64.3,47
6890,65.0,47
6891,64.8,47
6892,64.9,47
6893,65.5,47
6894,65.8,47
6895,65.5,47
6896,65.9,47
6897,66.0,47
6898,66.3,47
6899,66.3,47
6900,66.6,47
6901,68.0,47
6902,66.8,47
6903,66.9,47
6904,67.2,47
6905,67.2,47
6906,67.0,47
6907,67.2,47
6908,67.8,47
6909,67.7,47
6910,68.2,47
6911,68.1,47
6912,67.9,47
6913,68.4,47
6914,69.2,47
6915,69.2,47
6916,68.8,47
6917,69.5,47
6918,69.7,47
6919,69.5,47
6920,69.5,47
6921,69.8,47
6922,69.9,47
6923,71.0,47
6924,69.8,47
6925,69.9,47
6926,70.0,47
6927,71.5,47
6928,70.4,47
6929,70.4,47
6930,70.1,47
6931,70.2,47
6932,70.7,47
6933,70.5,47
6934,70.9,47
6935,70.9,47
6936,70.1,47
6937,71.1,47
6938,70.9,47
6939,70.9,47
6940,70.9,47
6941,70.8,47
6942,71.1,47
6943,71.3,47
6944,70.8,47
6945,71.0,47
6946,70.9,47
6947,71.0,47
6948,71.3,47
6949,71.5,47
6950,71.3,47
6951,71.3,47
6952,71.1,47
6953,71.2,47
6954,71.1,47
6955,71.4,47
6956,70.6,47
6957,71.2,47
6958,71.4,47
6959,71.2,47
6960,71.3,47
6961,71.1,47
6962,71.3,47
6963,71.3,47
6964,71.4,47
6965,71.4,47
6966,71.0,47
6967,70.6,47
6968,71.5,47
6969,71.4,47
6970,71.5,47
6971,71.3,47
6972,71.5,47
6973,72.2,47
6974,71.2,47
6975,71.6,47
6976,71.5,47
6977,71.1,47
6978,71.5,47
6979,71.8,47
6980,71.5,47
6981,71.3,47
6982,71.4,47
6983,72.1,47
6984,71.5,47
6985,71.8,47
6986,71.5,47
6987,71.9,47
6988,71.6,47
6989,71.8,47
6990,71.9,47
6991,71.5,47
6992,71.6,47
6993,72.3,47
6994,72.2,47
6995,71.5,47
6996,72.1,47
6997,71.3,47
6998,71.9,47
6999,72.1,47
7000,72.2,47
7001,71.8,47
7002,72.1,47
7003,72.2,47
7004,71.9,47
7005,72.6,47
7006,72.9,47
7007,73.2,47
7008,73.1,47
7009,73.4,47
7010,73.2,47
7011,73.6,47
7012,73.5,47
7013,73.7,47
7014,73.6,47
7015,73.7,47
7016,73.6,47
7017,73.4,47
7018,74.2,47
7019,74.1,47
7020,73.7,47
7021,72.3,47
7022,73.7,47
7023,73.5,47
7024,73.9,47
7025,73.8,47
7026,73.8,47
7027,73.5,47
7028,73.9,47
7029,73.7,47
7030,73.8,47
7031,73.7,47
7032,73.7,47
7033,73.9,47
7034,73.7,47
7035,73.8,47
7036,73.9,47
7037,74.0,47
7038,74.2,47
7039,74.3,47
7040,74.3,47
7041,74.1,47
7042,74.0,47
7043,74.2,47
7044,74.4,47
7045,74.4,47
7046,74.6,47
7047,74.8,47
7048,74.8,47
7049,75.0,47
7050,74.8,47
7051,74.8,47
7052,75.8,47
7053,74.7,47
7054,74.8,47
7055,75.8,47
7056,75.0,47
7057,75.1,47
7058,74.7,47
7059,75.2,47
7060,75.0,47
7061,75.4,47
7062,73.6,47
7063,74.9,47
7064,75.1,47
7065,75.9,47
7066,76.1,47
7067,75.0,47
7068,75.0,47
7069,74.8,47
7070,74.6,47
7071,74.5,47
7072,73.7,47
7073,72.4,47
7074,70.5,47
7075,69.0,47
7076,67.7,47
7077,66.0,47
7078,64.4,47
7079,63.6,47
7080,63.0,47
7081,62.0,47
7082,62.0,47
7083,61.8,47
7084,61.6,47
7085,61.8,47
7086,62.1,47
7087,61.9,47
7088,62.1,47
7089,62.6,47
7090,63.1,47
7091,63.6,47
7092,64.4,47
7093,65.6,47
7094,67.4,47
7095,69.7,47
7096,70.8,47
7097,70.6,47
7098,70.6,47
7099,70.8,47
7100,72.1,47
7101,72.7,47
7102,72.5,47
7103,72.1,47
7104,73.6,47
7105,73.3,47
7106,73.4,47
7107,73.5,47
7108,73.9,47
7109,74.4,47
7110,74.9,47
7111,73.4,47
7112,73.3,47
7113,71.5,47
7114,71.3,47
7115,71.0,47
7116,70.7,47
7117,70.6,47
7118,70.4,47
7119,70.3,47
7120,70.3,47
7121,70.1,47
7122,70.3,47
7123,69.9,47
7124,70.0,47
7125,69.5,47
7126,69.8,47
7127,69.7,47
7128,69.6,47
7129,68.6,47
7130,69.7,47
7131,69.6,47
7132,69.6,47
7133,69.7,47
7134,67.9,47
7135,69.3,47
7136,69.6,47
7137,69.3,47
7138,69.6,47
7139,69.4,47
7140,70.0,47
7141,68.9,47
7142,69.2,47
7143,68.5,47
7144,68.5,47
7145,68.8,47
7146,68.5,47
7147,68.3,47
7148,68.4,47
7149,68.5,47
7150,69.2,47
7151,68.1,47
7152,67.8,47
7153,68.0,47
7154,67.9,47
7155,67.7,47
7156,68.4,47
7157,67.8,47
7158,67.6,47
7159,67.6,47
7160,67.5,47
7161,67.3,47
7162,67.6,47
7163,67.2,47
7164,66.8,47
7165,67.0,47
7166,67.1,47
7167,67.0,47
7168,66.9,47
7169,67.2,47
7170,66.8,47
7171,66.6,47
7172,66.9,47
7173,66.7,47
7174,66.8,47
7175,67.1,47
7176,66.6,47
7177,66.4,47
7178,65.9,47
7179,66.3,47
7180,66.2,47
7181,65.9,47
7182,64.5,47
7183,65.9,47
7184,66.3,47
7185,65.6,47
7186,65.6,47
7187,65.7,47
7188,65.8,47
7189,65.9,47
7190,64.5,47
7191,64.4,47
7192,65.2,47
7193,65.1,47
7194,65.4,47
7195,65.0,47
7196,64.2,47
7197,64.1,47
7198,64.6,47
7199,64.9,47
7200,64.7,47
7201,64.7,47
7202,64.5,47
7203,64.4,47
7204,64.5,47
7205,64.4,47
7206,64.5,47
7207,64.5,47
7208,64.3,47
7209,63.8,47
7210,64.2,47
7211,63.9,47
7212,63.5,47
7213,63.6,47
7214,63.8,47
7215,63.8,47
7216,63.5,47
7217,63.4,47
7218,63.6,47
7219,63.5,47
7220,63.3,47
7221,63.2,47
7222,62.9,47
7223,63.0,47
7224,63.3,47
7225,63.3,47
7226,62.7,47
7227,62.8,47
7228,62.6,47
7229,62.6,47
7230,62.6,47
7231,62.7,47
7232,62.5,47
7233,62.8,47
7234,62.5,47
7235,62.4,47
7236,62.8,47
7237,62.4,47
7238,62.2,47
7239,61.6,47
7240,62.1,47
7241,61.9,47
7242,61.7,47
7243,62.0,47
7244,61.9,47
7245,62.0,47
7246,60.4,47
7247,61.6,47
7248,61.8,47
7249,62.6,47
7250,61.5,47
7251,61.3,47
7252,61.5,47
7253,61.6,47
7254,61.0,47
7255,61.5,47
7256,61.5,47
7257,61.0,47
7258,61.4,47
7259,61.2,47
7260,60.8,47
7261,61.2,47
7262,60.8,47
7263,60.9,47
7264,60.6,47
7265,61.1,47
7266,60.7,47
7267,60.9,47
7268,61.0,47
7269,60.8,47
7270,60.6,47
7271,60.1,47
7272,60.9,47
7273,60.4,47
7274,60.2,47
7275,61.2,47
7276,60.5,47
7277,59.7,47
7278,60.2,47
7279,60.4,47
7280,60.6,47
7281,60.6,47
7282,60.2,47
7283,60.4,47
7284,60.4,47
7285,60.3,47
7286,61.1,47
7287,60.2,47
7288,59.7,47
7289,60.3,47
7290,60.0,47
7291,59.7,47
7292,60.7,47
7293,59.9,47
7294,59.3,47
7295,59.6,47
7296,59.8,47
7297,59.5,47
7298,59.4,47
7299,59.7,47
7300,59.7,47
7301,59.5,47
7302,59.4,47
7303,59.4,47
7304,59.2,47
7305,59.9,47
7306,59.2,47
7307,59.3,47
7308,59.3,47
7309,59.1,47
7310,59.5,47
7311,61.0,47
7312,59.0,47
7313,59.1,47
7314,59.2,47
7315,58.9,47
7316,59.2,47
7317,59.1,47
7318,59.1,47
7319,59.0,47
7320,58.9,47
7321,59.1,47
7322,59.2,47
7323,58.7,47
7324,58.5,47
7325,59.7,47
7326,57.7,47
7327,58.8,47
7328,58.9,47
7329,58.8,47
7330,58.5,17
7331,58.3,17
7332,58.6,17
7333,58.5,17
7334,57.7,17
7335,58.3,17
7336,58.3,17
7337,58.3,17
7338,58.3,17
7339,58.3,17
7340,58.4,17
7341,58.4,17
7342,58.2,17
7343,58.2,17
7344,58.3,17
7345,57.9,17
7346,58.2,17
7347,58.1,17
7348,57.8,17
7349,57.6,17
7350,57.5,17
7351,57.1,17
7352,57.4,17
7353,57.1,17
7354,57.2,17
7355,56.9,17
7356,57.0,17
7357,56.8,17
7358,56.5,17
7359,56.9,17
7360,56.7,17
7361,56.7,17
7362,56.6,17
7363,56.0,17
7364,56.2,17
7365,56.1,17
7366,56.2,17
7367,55.7,17
7368,55.8,17
7369,55.6,17
7370,55.3,17
7371,55.2,17
7372,55.1,17
7373,55.3,17
7374,55.6,17
7375,54.9,17
7376,54.7,17
7377,54.7,17
7378,54.4,17
7379,54.1,17
7380,54.1,17
7381,54.2,17
7382,53.9,17
7383,54.0,17
7384,53.4,17
7385,53.4,17
7386,53.6,17
7387,53.0,17
7388,52.8,17
7389,52.7,17
7390,52.9,17
7391,52.6,17
7392,52.2,17
7393,51.8,17
7394,51.9,17
7395,51.8,17
7396,51.6,17
7397,51.7,17
7398,50.4,17
7399,51.6,17
7400,51.0,17
7401,50.9,17
7402,50.8,17
7403,51.0,17
7404,50.5,17
7405,50.4,17
7406,50.2,17
7407,50.1,17
7408,49.9,17
7409,49.9,17
7410,50.0,17
7411,49.7,17
7412,49.9,17
7413,49.5,17
7414,49.3,17
7415,49.4,17
7416,49.0,17
7417,49.1,17
7418,48.9,17
7419,49.0,17
7420,48.9,17
7421,49.0,17
7422,48.7,17
7423,48.0,17
7424,48.6,17
7425,48.2,17
7426,48.2,17
7427,48.0,17
7428,48.6,17
7429,48.0,17
7430,47.9,17
7431,48.1,17
7432,47.9,17
7433,47.1,17
7434,47.6,17
7435,47.4,17
7436,47.6,17
7437,47.3,17
7438,47.4,17
7439,46.8,17
7440,46.8,17
7441,47.0,17
7442,47.1,17
7443,46.7,47
7444,46.7,47
7445,46.6,47
7446,46.5,47
7447,46.4,47
7448,46.6,47
7449,46.3,47
7450,46.6,47
7451,46.2,47
7452,45.7,47
7453,46.4,47
7454,46.2,47
7455,45.7,47
7456,45.7,47
7457,45.5,47
7458,45.8,47
7459,46.0,47
7460,45.8,47
7461,45.2,47
7462,45.9,47
7463,45.8,47
7464,46.1,47
7465,45.8,47
7466,45.7,47
7467,45.7,47
7468,45.7,47
7469,46.3,47
7470,44.3,47
7471,45.4,47
7472,45.6,47
7473,45.4,47
7474,45.0,47
7475,45.2,47
7476,45.2,47
7477,44.8,47
7478,45.4,47
7479,45.4,47
7480,45.5,47
7481,45.4,47
7482,45.0,47
7483,45.4,47
7484,45.0,47
7485,45.4,47
7486,45.6,47
7487,45.4,47
7488,45.3,47
7489,45.8,47
7490,45.1,47
7491,45.6,47
7492,45.4,47
7493,45.1,47
7494,45.1,47
7495,45.3,47
7496,45.4,47
7497,45.2,47
7498,45.8,47
7499,43.7,47
7500,45.7,47
7501,45.5,47
7502,45.0,47
7503,45.4,47
7504,45.4,47
7505,45.1,47
7506,45.3,47
7507,45.6,47
7508,45.3,47
7509,45.7,47
7510,45.5,47
7511,45.7,47
7512,45.4,47
7513,45.2,47
7514,45.4,47
7515,45.7,47
7516,45.5,47
7517,45.2,47
7518,45.7,47
7519,45.6,47
7520,45.8,47
7521,45.8,47
7522,46.0,47
7523,45.7,47
7524,45.2,47
7525,45.6,47
7526,46.2,47
7527,45.9,47
7528,45.6,47
7529,45.8,47
7530,46.3,47
7531,45.2,47
7532,45.6,47
7533,45.7,47
7534,45.9,47
7535,45.8,47
7536,46.1,47
7537,46.2,47
7538,46.2,47
7539,46.3,47
7540,46.2,47
7541,46.4,47
7542,46.3,47
7543,46.3,47
7544,44.4,47
7545,46.4,47
7546,46.3,47
7547,46.1,47
7548,46.1,47
7549,46.2,47
7550,45.5,47
7551,46.3,47
7552,46.4,47
7553,45.9,47
7554,46.2,47
7555,46.3,47
7556,46.4,47
7557,46.4,47
7558,46.3,47
7559,46.4,47
7560,46.3,47
7561,46.5,47
7562,46.5,47
7563,46.5,47
7564,46.5,47
7565,46.4,47
7566,46.6,47
7567,46.5,47
7568,46.6,47
7569,46.8,47
7570,46.8,47
7571,46.5,47
7572,46.6,47
7573,46.8,47
7574,46.6,47
7575,46.9,47
7576,46.6,47
7577,46.8,47
7578,46.5,47
7579,46.6,47
7580,46.6,47
7581,46.9,47
7582,47.0,47
7583,47.0,47
7584,46.6,47
7585,46.6,47
7586,46.9,47
7587,47.0,47
7588,46.9,47
7589,47.1,47
7590,46.5,47
7591,46.8,47
7592,47.4,47
7593,46.7,47
7594,47.0,47
7595,46.8,47
7596,47.0,47
7597,47.3,47
7598,47.1,47
7599,46.5,47
7600,47.2,47
7601,47.0,47
7602,47.2,47
7603,47.4,47
7604,47.3,47
7605,47.6,47
7606,47.2,47
7607,47.5,47
7608,47.1,47
7609,47.4,47
7610,47.4,47
7611,47.1,47
7612,47.1,47
7613,47.4,47
7614,47.2,47
7615,47.2,47
7616,47.5,47
7617,47.6,47
7618,47.6,47
7619,47.2,47
7620,47.4,47
7621,47.7,47
7622,47.7,47
7623,47.6,47
7624,47.4,47
7625,49.2,47
7626,47.6,47
7627,47.8,47
7628,46.5,47
7629,47.7,47
7630,47.6,47
7631,48.0,47
7632,47.6,47
7633,47.8,47
7634,47.7,47
7635,47.7,47
7636,47.7,47
7637,47.8,47
7638,47.3,47
7639,47.8,47
7640,47.5,47
7641,47.7,47
7642,47.8,47
7643,48.0,47
7644,48.0,47
7645,48.1,47
7646,48.1,47
7647,48.1,47
7648,47.6,47
7649,47.8,47
7650,48.1,47
7651,48.2,47
7652,47.8,47
7653,48.3,47
7654,48.2,47
7655,48.2,47
7656,48.4,47
7657,48.2,47
7658,48.0,47
7659,48.4,47
7660,48.5,47
7661,48.1,47
7662,48.7,47
7663,48.3,47
7664,48.6,47
7665,48.0,47
7666,48.3,47
7667,48.6,47
7668,48.2,47
7669,48.4,17
7670,48.7,17
7671,48.4,17
7672,48.7,17
7673,48.7,17
7674,48.6,17
7675,48.6,17
7676,48.7,17
7677,48.3,17
7678,48.6,17
7679,48.6,17
7680,48.4,17
7681,48.7,17
7682,48.8,17
7683,48.6,17
7684,48.6,17
7685,48.7,17
7686,48.8,17
7687,48.8,17
7688,48.8,17
7689,48.4,17
7690,48.5,17
7691,48.7,17
7692,48.7,17
7693,48.7,17
7694,49.0,17
7695,49.0,17
7696,48.4,17
7697,48.4,17
7698,48.6,17
7699,48.5,17
7700,47.8,17
7701,48.3,17
7702,48.4,17
7703,47.4,17
7704,48.6,17
7705,48.4,17
7706,48.1,17
7707,48.3,17
7708,48.0,17
7709,48.3,17
7710,48.0,17
7711,48.0,17
7712,48.4,17
7713,47.8,17
7714,48.2,17
7715,46.9,17
7716,47.7,17
7717,47.9,17
7718,47.6,17
7719,47.1,17
7720,47.6,17
7721,47.5,17
7722,47.5,17
7723,47.2,17
7724,47.1,17
7725,46.8,17
7726,47.1,17
7727,48.0,17
7728,47.0,17
7729,46.9,17
7730,46.9,17
7731,47.6,17
7732,47.0,17
7733,46.6,17
7734,46.7,17
7735,46.7,17
7736,46.4,17
7737,46.6,17
7738,46.5,17
7739,46.3,17
7740,46.6,17
7741,46.3,17
7742,46.2,17
7743,46.8,17
7744,46.0,17
7745,45.8,17
7746,46.2,17
7747,45.6,17
7748,45.9,17
7749,45.6,17
7750,45.8,17
7751,45.6,17
7752,45.7,17
7753,45.3,17
7754,45.3,17
7755,45.2,17
7756,45.5,17
7757,45.2,17
7758,44.9,17
7759,44.9,17
7760,44.9,17
7761,44.6,17
7762,45.1,17
7763,44.4,17
7764,44.7,17
7765,44.6,17
7766,44.2,17
7767,44.2,17
7768,44.1,17
7769,44.3,17
7770,44.4,17
7771,44.0,17
7772,43.9,17
7773,43.9,17
7774,43.9,17
7775,43.8,17
7776,43.9,17
7777,43.7,17
7778,43.6,17
7779,43.5,17
7780,43.8,17
7781,43.6,17
7782,43.6,17
7783,43.7,17
7784,43.5,17
7785,43.4,17
7786,43.0,17
7787,43.3,17
7788,43.1,17
7789,43.0,17
7790,42.8,17
7791,42.8,17
7792,42.8,17
7793,42.6,17
7794,42.7,17
7795,42.3,17
7796,42.6,17
7797,42.6,17
7798,42.7,17
7799,42.2,17
7800,41.9,17
7801,42.1,17
7802,41.7,17
7803,42.1,17
7804,42.6,17
7805,41.7,17
7806,41.3,17
7807,41.4,17
7808,41.5,17
7809,41.3,17
7810,41.3,17
7811,41.4,17
7812,41.3,17
7813,41.4,17
7814,41.1,17
7815,41.0,17
7816,41.0,17
7817,40.8,17
7818,40.4,17
7819,39.8,17
7820,40.1,17
7821,39.8,17
7822,39.4,17
7823,39.3,17
7824,39.3,17
7825,39.2,17
7826,39.0,17
7827,38.8,17
7828,38.5,17
7829,38.6,17
7830,38.1,17
7831,37.8,17
7832,37.8,17
7833,37.4,17
7834,37.4,17
7835,37.6,17
7836,37.1,17
7837,36.6,17
7838,36.2,17
7839,36.4,17
7840,36.1,17
7841,36.4,17
7842,36.8,17
7843,37.0,17
7844,37.5,17
7845,37.5,17
7846,38.4,17
7847,37.5,17
7848,38.7,17
7849,39.3,17
7850,39.1,17
7851,38.7,17
7852,38.8,17
7853,39.0,17
7854,38.6,17
7855,38.6,17
7856,39.3,17
7857,38.7,17
7858,38.8,17
7859,38.8,17
7860,38.8,17
7861,38.7,17
7862,39.0,17
7863,38.9,17
7864,38.7,17
7865,38.9,17
7866,39.1,17
7867,39.2,17
7868,39.3,17
7869,39.5,17
7870,39.8,17
7871,40.2,17
7872,40.0,17
7873,40.3,17
7874,41.2,17
7875,40.6,17
7876,41.4,17
7877,41.8,17
7878,41.9,17
7879,41.8,17
7880,41.8,17
7881,41.5,17
7882,42.3,17
7883,42.1,17
7884,42.3,17
7885,41.8,17
7886,42.1,17
7887,42.4,17
7888,42.3,17
7889,42.4,17
7890,42.7,17
7891,42.4,17
7892,42.6,17
7893,42.5,17
7894,42.6,17
7895,42.7,17
7896,42.5,17
7897,42.6,17
7898,42.7,17
7899,42.7,17
7900,42.6,17
7901,42.8,17
7902,42.8,17
7903,42.7,17
7904,42.9,17
7905,42.9,17
7906,43.0,17
7907,43.0,17
7908,42.4,17
7909,43.1,17
7910,43.1,17
7911,43.8,17
7912,43.2,17
7913,43.1,17
7914,42.7,17
7915,43.5,17
7916,43.0,17
7917,42.7,17
7918,43.6,17
7919,43.6,17
7920,43.5,17
7921,43.7,17
7922,43.3,17
7923,43.5,17
7924,43.5,17
7925,43.6,17
7926,43.6,17
7927,43.8,17
7928,43.9,17
7929,43.7,17
7930,43.9,17
7931,43.6,17
7932,43.7,17
7933,43.7,17
7934,43.5,17
7935,43.9,17
7936,43.6,17
7937,44.0,17
7938,43.9,17
7939,43.8,17
7940,43.9,17
7941,44.0,17
7942,43.8,17
7943,44.0,17
7944,44.0,17
7945,43.9,17
7946,43.9,17
7947,43.5,17
7948,44.0,17
7949,44.6,17
7950,44.2,17
7951,43.9,17
7952,44.1,17
7953,43.9,17
7954,43.9,17
7955,44.2,17
7956,44.0,17
7957,44.2,17
7958,44.2,17
7959,44.4,17
7960,44.2,17
7961,44.4,17
7962,44.3,17
7963,44.2,17
7964,44.1,17
7965,43.9,17
7966,44.4,17
7967,44.0,17
7968,44.5,17
7969,44.2,17
7970,44.4,17
7971,44.1,17
7972,44.4,17
7973,44.2,17
7974,44.6,17
7975,44.8,17
7976,44.4,17
7977,44.5,17
7978,44.7,17
7979,44.5,17
7980,44.5,17
7981,45.2,17
7982,44.7,17
7983,44.4,17
7984,44.9,17
7985,44.7,17
7986,44.9,17
7987,44.4,17
7988,44.5,17
7989,44.9,17
7990,44.8,17
7991,44.9,17
7992,44.5,17
7993,45.0,17
7994,44.8,17
7995,44.8,17
7996,43.8,17
7997,44.7,17
7998,44.9,17
7999,44.8,17
8000,44.8,17
8001,45.0,17
8002,44.8,17
8003,45.0,17
8004,44.9,17
8005,44.9,17
8006,45.1,17
8007,44.8,17
8008,44.5,17
8009,44.9,17
8010,45.1,17
8011,45.1,17
8012,44.9,17
8013,44.9,17
8014,45.1,17
8015,44.8,17
8016,45.1,17
8017,45.0,17
8018,44.9,17
8019,45.1,17
8020,45.3,17
8021,45.0,17
8022,45.1,17
8023,45.1,17
8024,45.0,17
8025,44.9,17
8026,44.9,17
8027,45.0,17
8028,45.3,17
8029,45.2,17
8030,45.4,17
8031,45.2,17
8032,45.2,17
8033,45.5,17
8034,45.5,17
8035,45.8,17
8036,45.6,17
8037,45.7,17
8038,45.9,17
8039,45.7,17
8040,45.8,17
8041,45.8,17
8042,45.7,17
8043,45.7,17
8044,45.8,17
8045,46.2,17
8046,46.3,17
8047,46.2,17
8048,46.0,17
8049,46.7,17
8050,46.4,17
8051,46.6,17
8052,46.8,17
8053,47.1,17
8054,47.9,17
8055,47.8,17
8056,47.7,17
8057,48.1,17
8058,48.3,17
8059,48.7,17
8060,49.1,17
8061,49.8,17
8062,49.6,17
8063,50.4,17
8064,50.8,17
8065,50.6,17
8066,50.6,17
8067,50.5,17
8068,50.9,17
8069,50.9,17
8070,51.1,17
8071,51.4,17
8072,51.4,17
8073,51.3,17
8074,51.2,17
8075,51.3,17
8076,51.6,17
8077,51.1,17
8078,51.2,17
8079,51.2,17
8080,51.7,17
8081,51.3,17
8082,66.3,17
8083,68.5,17
8084,70.6,17
8085,72.1,17
8086,72.8,17
8087,73.3,17
8088,75.0,17
8089,78.2,17
8090,77.2,17
8091,76.6,17
8092,77.9,17
8093,75.3,17
8094,74.1,17
8095,73.0,17
8096,73.4,17
8097,73.7,17
8098,73.1,17
8099,73.8,17
8100,72.0,17
8101,71.0,17
8102,70.5,17
8103,70.4,17
8104,70.6,17
8105,70.9,17
8106,70.7,17
8107,71.0,17
8108,70.8,17
8109,70.7,17
8110,70.1,17
8111,69.8,17
8112,69.7,17
8113,69.7,17
8114,69.8,17
8115,69.8,17
8116,69.6,17
8117,70.3,17
8118,69.9,17
8119,70.3,47
8120,70.5,47
8121,70.3,47
8122,70.2,47
8123,70.3,47
8124,70.6,47
8125,71.2,47
8126,71.3,47
8127,72.0,47
8128,72.4,47
8129,73.2,47
8130,73.2,47
8131,74.6,47
8132,76.0,47
8133,78.3,47
8134,79.3,47
8135,80.4,47
8136,81.1,47
8137,81.4,47
8138,80.3,47
8139,81.1,47
8140,81.9,47
8141,79.8,47
8142,80.2,47
8143,82.8,47
8144,84.0,47
