403;65.50;30;-0.50;-5.66;0;65.00;295;
404;65.50;30;-0.50;-5.83;0;65.00;294;
405;65.50;29;-0.50;-6.00;0;65.00;293;
406;65.40;30;-0.40;-5.85;0;65.00;295;
407;65.40;30;-0.40;-5.99;0;65.00;295;
408;65.50;29;-0.50;-6.45;0;65.00;294;
409;65.40;29;-0.40;-6.30;0;65.00;295;
410;65.40;29;-0.40;-6.43;0;65.00;295;
411;65.50;29;-0.50;-6.90;0;65.00;293;
412;65.30;29;-0.30;-6.42;0;65.00;293;
413;65.40;29;-0.40;-6.85;0;65.00;294;
414;65.20;29;-0.20;-6.33;0;65.00;294;
415;65.30;29;-0.30;-6.73;0;65.00;294;
416;65.10;29;-0.10;-6.18;0;65.00;294;
417;65.10;29;-0.10;-6.22;0;65.00;294;
418;64.70;31;0.30;-4.95;0;65.00;294;
419;65.10;29;-0.10;-6.15;0;65.00;294;
420;64.70;31;0.30;-4.88;0;65.00;293;
421;64.70;31;0.30;-4.78;0;65.00;294;
422;64.70;31;0.30;-4.67;0;65.00;295;
423;64.70;31;0.30;-4.57;0;65.00;295;
