Time,mVResist,mVAmb,deltaTFinal,dc PWM
16622,559,272,28.7,21
16623,557,275,28.2,21
16624,556,270,28.6,21
16625,556,272,28.4,21
16626,557,273,28.4,21
16627,556,271,28.5,21
16628,555,274,28.1,21
16629,555,273,28.2,21
16630,555,272,28.3,21
16631,555,274,28.1,21
16632,555,273,28.2,21
16633,552,274,27.8,21
16634,551,274,27.7,21
16635,554,273,28.1,21
16636,553,272,28.1,21
16637,541,272,26.9,21
16638,554,273,28.1,21
16639,554,275,27.9,21
16640,553,270,28.3,21
16641,541,270,27.1,21
16642,541,272,26.9,21
16643,553,273,28.0,21
16644,555,271,28.4,21
16645,553,271,28.2,21
16646,541,273,26.8,21
16647,551,271,28.0,21
16648,541,273,26.8,21
16649,541,272,26.9,51
16650,541,271,27.0,51
16651,551,272,27.9,51
16652,555,273,28.2,51
16653,553,273,28.0,51
16654,558,273,28.5,51
16655,562,272,29.0,51
16656,564,271,29.3,51
16657,569,272,29.7,51
16658,576,272,30.4,51
16659,576,273,30.3,51
16660,579,272,30.7,51
16661,583,273,31.0,51
16662,592,270,32.2,51
16663,593,273,32.0,51
16664,596,277,31.9,51
16665,601,273,32.8,51
16666,606,274,33.2,51
16667,607,271,33.6,51
16668,609,272,33.7,51
16669,614,271,34.3,51
16670,622,274,34.8,51
16671,629,273,35.6,51
16672,631,273,35.8,51
16673,632,278,35.4,51
16674,637,276,36.1,51
16675,643,272,37.1,51
16676,645,273,37.2,51
16677,649,274,37.5,21
16678,653,285,36.8,21
16679,656,274,38.2,21
16680,655,275,38.0,21
16681,656,272,38.4,21
16682,656,275,38.1,21
16683,656,273,38.3,21
16684,654,274,38.0,21
16685,654,272,38.2,21
16686,652,274,37.8,21
16687,650,273,37.7,21
16688,648,273,37.5,21
16689,648,272,37.6,21
16690,643,272,37.1,21
16691,643,272,37.1,21
16692,643,273,37.0,21
16693,638,271,36.7,21
16694,634,276,35.8,21
16695,632,270,36.2,21
16696,632,271,36.1,21
16697,631,273,35.8,21
16698,623,270,35.3,21
16699,622,272,35.0,21
16700,621,271,35.0,21
16701,618,270,34.8,21
16702,618,271,34.7,21
16703,609,272,33.7,21
16704,612,270,34.2,21
16705,607,272,33.5,21
16706,606,273,33.3,21
16707,606,273,33.3,21
16708,602,270,33.2,21
16709,598,271,32.7,21
16710,601,273,32.8,21
16711,597,272,32.5,21
16712,593,271,32.2,21
16713,593,269,32.4,21
16714,593,270,32.3,21
16715,593,273,32.0,21
16716,589,274,31.5,21
16717,589,272,31.7,21
16718,585,271,31.4,21
16719,584,271,31.3,21
16720,584,272,31.2,21
16721,580,273,30.7,21
16722,584,276,30.8,21
16723,580,272,30.8,21
16724,580,274,30.6,21
16725,576,272,30.4,21
16726,563,272,29.1,21
16727,573,271,30.2,21
16728,575,275,30.0,21
16729,572,273,29.9,21
16730,569,274,29.5,21
16731,572,273,29.9,21
16732,570,272,29.8,21
16733,570,272,29.8,51
16734,570,270,30.0,51
16735,569,270,29.9,51
16736,568,274,29.4,51
16737,572,272,30.0,51
16738,576,268,30.8,51
16739,577,272,30.5,51
16740,580,271,30.9,51
16741,581,273,30.8,51
16742,586,270,31.6,51
16743,592,272,32.0,51
16744,593,272,32.1,51
16745,595,272,32.3,51
16746,599,270,32.9,51
16747,606,271,33.5,51
16748,606,272,33.4,51
16749,611,272,33.9,51
16750,615,271,34.4,51
16751,620,271,34.9,51
16752,624,273,35.1,51
16753,630,271,35.9,51
16754,632,275,35.7,51
16755,635,273,36.2,51
16756,635,270,36.5,51
16757,642,270,37.2,51
16758,645,273,37.2,51
16759,651,282,36.9,51
16760,655,273,38.2,51
16761,658,275,38.3,21
16762,660,275,38.5,21
16763,660,273,38.7,21
16764,664,271,39.3,21
16765,663,270,39.3,21
16766,660,270,39.0,21
16767,663,272,39.1,21
16768,660,270,39.0,21
16769,659,271,38.8,21
16770,658,271,38.7,21
16771,650,273,37.7,21
16772,655,274,38.1,21
16773,656,274,38.2,21
16774,654,273,38.1,21
16775,651,272,37.9,21
16776,641,272,36.9,21
16777,645,274,37.1,21
16778,644,272,37.2,21
16779,640,273,36.7,21
16780,638,272,36.6,21
16781,632,270,36.2,21
16782,632,276,35.6,21
16783,635,273,36.2,21
16784,631,274,35.7,21
16785,627,274,35.3,21
16786,622,274,34.8,21
16787,622,273,34.9,21
16788,622,273,34.9,21
16789,617,270,34.7,21
16790,614,273,34.1,21
16791,609,271,33.8,21
16792,607,271,33.6,21
16793,607,272,33.5,21
16794,606,270,33.6,21
16795,605,270,33.5,21
16796,601,283,31.8,21
16797,602,272,33.0,21
16798,594,271,32.3,21
16799,593,277,31.6,21
16800,596,272,32.4,21
16801,595,273,32.2,21
16802,589,274,31.5,21
16803,590,271,31.9,21
16804,588,273,31.5,21
16805,586,271,31.5,21
16806,584,270,31.4,21
16807,585,273,31.2,21
16808,580,273,30.7,21
16809,580,271,30.9,21
16810,580,277,30.3,21
16811,580,273,30.7,21
16812,576,270,30.6,21
16813,576,271,30.5,21
16814,576,273,30.3,21
16815,576,270,30.6,21
16816,573,270,30.3,21
16817,563,275,28.8,51
16818,577,272,30.5,51
16819,572,273,29.9,51
16820,571,272,29.9,51
16821,575,274,30.1,51
16822,578,273,30.5,51
16823,580,271,30.9,51
16824,581,272,30.9,51
16825,584,271,31.3,51
16826,588,273,31.5,51
16827,593,273,32.0,51
16828,594,274,32.0,51
16829,597,273,32.4,51
16830,602,273,32.9,51
16831,609,273,33.6,51
16832,606,272,33.4,51
16833,611,273,33.8,51
16834,616,270,34.6,51
16835,622,272,35.0,51
16836,624,270,35.4,51
16837,630,273,35.7,51
16838,632,272,36.0,51
16839,634,274,36.0,51
16840,639,270,36.9,51
16841,641,274,36.7,51
16842,645,271,37.4,51
16843,649,273,37.6,51
16844,654,273,38.1,51
16845,658,271,38.7,21
16846,656,271,38.5,21
16847,658,273,38.5,21
16848,659,273,38.6,21
16849,660,279,38.1,21
16850,661,270,39.1,21
16851,659,270,38.9,21
16852,657,270,38.7,21
16853,657,270,38.7,21
16854,657,272,38.5,21
16855,656,271,38.5,21
16856,657,272,38.5,21
16857,652,271,38.1,21
16858,649,270,37.9,21
16859,648,283,36.5,21
16860,645,270,37.5,21
16861,641,272,36.9,21
16862,641,272,36.9,21
16863,638,272,36.6,21
16864,637,272,36.5,21
16865,634,274,36.0,21
16866,633,273,36.0,21
16867,632,272,36.0,21
16868,627,276,35.1,21
16869,627,283,34.4,21
16870,622,272,35.0,21
16871,612,270,34.2,21
16872,615,271,34.4,21
16873,612,272,34.0,51
16874,612,272,34.0,51
16875,610,273,33.7,51
16876,612,272,34.0,51
16877,611,272,33.9,51
16878,611,270,34.1,51
16879,617,274,34.3,51
16880,617,273,34.4,51
16881,617,271,34.6,51
16882,620,270,35.0,51
16883,630,273,35.7,51
16884,625,273,35.2,51
16885,630,273,35.7,51
16886,632,272,36.0,51
16887,632,272,36.0,51
16888,635,272,36.3,51
16889,638,273,36.5,51
16890,644,275,36.9,51
16891,645,270,37.5,51
16892,649,272,37.7,51
16893,651,270,38.1,51
16894,656,270,38.6,51
16895,658,271,38.7,51
16896,660,272,38.8,51
16897,662,274,38.8,51
16898,662,271,39.1,51
16899,669,271,39.8,51
16900,672,272,40.0,51
16901,677,273,40.4,51
16902,681,271,41.0,51
16903,682,273,40.9,51
16904,684,273,41.1,51
16905,684,273,41.1,51
16906,686,273,41.3,51
16907,692,271,42.1,51
16908,693,270,42.3,51
16909,697,271,42.6,51
16910,697,282,41.5,51
16911,696,272,42.4,51
16912,702,270,43.2,51
16913,701,273,42.8,51
16914,706,270,43.6,51
16915,709,272,43.7,51
16916,710,276,43.4,51
16917,710,270,44.0,51
16918,711,273,43.8,51
16919,714,271,44.3,51
16920,712,271,44.1,51
16921,714,275,43.9,51
16922,719,272,44.7,51
16923,719,270,44.9,51
16924,722,269,45.3,51
16925,723,273,45.0,51
16926,724,273,45.1,51
16927,725,270,45.5,51
16928,728,275,45.3,51
16929,728,270,45.8,51
16930,728,272,45.6,51
16931,736,273,46.3,51
16932,734,271,46.3,51
16933,733,273,46.0,51
16934,736,273,46.3,51
16935,736,271,46.5,51
16936,736,272,46.4,51
16937,736,270,46.6,51
16938,736,270,46.6,51
16939,738,270,46.8,51
16940,740,272,46.8,51
16941,738,272,46.6,51
16942,742,270,47.2,51
16943,744,270,47.4,51
16944,741,268,47.3,51
16945,744,271,47.3,51
16946,748,272,47.6,51
16947,748,273,47.5,51
16948,747,274,47.3,51
16949,748,270,47.8,51
16950,749,273,47.6,51
16951,749,274,47.5,51
16952,749,271,47.8,51
16953,744,270,47.4,51
16954,750,270,48.0,51
16955,749,273,47.6,51
16956,751,271,48.0,51
16957,751,271,48.0,51
16958,749,276,47.3,51
16959,753,273,48.0,51
16960,754,273,48.1,51
16961,757,272,48.5,51
16962,754,273,48.1,51
16963,753,272,48.1,51
16964,757,275,48.2,51
16965,754,270,48.4,51
16966,754,271,48.3,51
16967,752,270,48.2,51
16968,756,271,48.5,51
16969,753,273,48.0,51
16970,757,271,48.6,51
16971,758,272,48.6,51
16972,757,270,48.7,51
16973,754,270,48.4,51
16974,757,272,48.5,51
16975,761,274,48.7,51
16976,759,272,48.7,51
16977,761,271,49.0,51
16978,761,274,48.7,51
16979,760,270,49.0,51
16980,761,272,48.9,51
16981,760,271,48.9,51
16982,761,270,49.1,51
16983,761,271,49.0,51
16984,761,273,48.8,51
16985,761,270,49.1,51
16986,762,271,49.1,51
16987,761,271,49.0,51
16988,763,272,49.1,51
16989,763,274,48.9,51
16990,762,270,49.2,51
16991,763,272,49.1,51
16992,762,273,48.9,51
16993,761,272,48.9,51
16994,762,273,48.9,51
16995,765,272,49.3,51
16996,766,265,50.1,51
16997,764,270,49.4,51
16998,772,271,50.1,51
16999,764,271,49.3,51
17000,765,273,49.2,51
17001,767,272,49.5,51
17002,765,273,49.2,51
17003,765,273,49.2,51
17004,767,271,49.6,51
17005,761,273,48.8,51
17006,764,270,49.4,51
17007,770,273,49.7,51
17008,765,270,49.5,51
17009,764,270,49.4,51
17010,768,273,49.5,51
17011,763,271,49.2,51
17012,761,272,48.9,51
17013,767,274,49.3,51
17014,764,271,49.3,51
17015,767,272,49.5,51
17016,765,273,49.2,51
17017,769,283,48.6,51
17018,766,272,49.4,51
17019,766,270,49.6,51
17020,766,274,49.2,51
17021,767,271,49.6,51
17022,770,271,49.9,51
17023,767,272,49.5,51
17024,768,264,50.4,51
17025,769,271,49.8,51
17026,771,270,50.1,51
17027,769,285,48.4,51
17028,770,272,49.8,51
17029,767,271,49.6,51
17030,769,271,49.8,51
17031,770,270,50.0,51
17032,770,273,49.7,51
17033,774,270,50.4,51
17034,770,272,49.8,51
17035,769,272,49.7,51
17036,769,272,49.7,51
17037,770,271,49.9,51
17038,772,272,50.0,51
17039,770,273,49.7,51
17040,770,273,49.7,51
17041,770,272,49.8,51
17042,772,273,49.9,51
17043,770,270,50.0,51
17044,774,272,50.2,51
17045,770,274,49.6,51
17046,771,271,50.0,51
17047,771,276,49.5,51
17048,770,270,50.0,51
17049,772,270,50.2,51
17050,770,271,49.9,51
17051,774,272,50.2,51
17052,773,272,50.1,51
17053,770,270,50.0,51
17054,774,272,50.2,51
17055,773,271,50.2,51
17056,773,274,49.9,51
17057,775,272,50.3,51
17058,775,272,50.3,51
17059,772,271,50.1,51
17060,772,274,49.8,51
17061,770,271,49.9,51
17062,771,270,50.1,51
17063,772,259,51.3,51
17064,770,272,49.8,51
17065,777,271,50.6,51
17066,772,272,50.0,51
17067,770,263,50.7,51
17068,773,271,50.2,51
17069,773,272,50.1,21
17070,770,269,50.1,21
17071,766,272,49.4,21
17072,767,273,49.4,21
17073,763,271,49.2,21
17074,761,271,49.0,21
17075,760,273,48.7,21
17076,754,271,48.3,21
17077,749,271,47.8,21
17078,745,271,47.4,21
17079,740,272,46.8,21
17080,736,270,46.6,21
17081,735,271,46.4,21
17082,732,271,46.1,21
17083,733,269,46.4,21
17084,722,272,45.0,21
17085,715,272,44.3,21
17086,712,271,44.1,21
17087,709,270,43.9,21
17088,702,272,43.0,21
17089,702,273,42.9,21
17090,684,272,41.2,21
17091,694,272,42.2,21
17092,685,271,41.4,21
17093,684,271,41.3,21
17094,683,270,41.3,21
17095,673,274,39.9,21
17096,671,272,39.9,21
17097,667,270,39.7,51
17098,661,272,38.9,51
17099,661,271,39.0,51
17100,661,271,39.0,51
17101,658,274,38.4,51
17102,661,271,39.0,51
17103,658,272,38.6,51
17104,658,273,38.5,51
17105,658,271,38.7,51
17106,659,272,38.7,51
17107,659,270,38.9,51
17108,658,273,38.5,51
17109,662,269,39.3,51
17110,665,271,39.4,51
17111,669,274,39.5,51
17112,669,270,39.9,51
17113,673,272,40.1,51
17114,672,272,40.0,51
17115,675,271,40.4,51
17116,675,272,40.3,51
17117,680,271,40.9,51
17118,682,272,41.0,51
17119,684,270,41.4,51
17120,685,270,41.5,51
17121,690,271,41.9,51
17122,688,276,41.2,51
17123,695,270,42.5,51
17124,697,269,42.8,51
17125,698,273,42.5,21
17126,702,270,43.2,21
17127,701,272,42.9,21
17128,700,272,42.8,21
17129,698,270,42.8,21
17130,697,273,42.4,21
17131,697,274,42.3,21
17132,694,273,42.1,21
17133,689,270,41.9,21
17134,693,275,41.8,21
17135,689,273,41.6,21
17136,683,270,41.3,21
17137,684,270,41.4,21
17138,682,271,41.1,21
17139,677,276,40.1,21
17140,674,271,40.3,21
17141,671,270,40.1,21
17142,667,270,39.7,21
17143,666,272,39.4,21
17144,658,271,38.7,21
17145,658,275,38.3,21
17146,658,270,38.8,21
17147,648,272,37.6,21
17148,651,271,38.0,21
17149,645,267,37.8,21
17150,647,270,37.7,21
17151,637,282,35.5,21
17152,640,273,36.7,21
17153,635,272,36.3,51
17154,634,271,36.3,51
17155,634,270,36.4,51
17156,634,270,36.4,51
17157,632,270,36.2,51
17158,634,270,36.4,51
17159,634,273,36.1,51
17160,635,271,36.4,51
17161,638,273,36.5,51
17162,638,272,36.6,51
17163,642,272,37.0,51
17164,645,271,37.4,51
17165,647,270,37.7,51
17166,648,271,37.7,51
17167,653,279,37.4,51
17168,656,270,38.6,51
17169,658,273,38.5,51
17170,658,272,38.6,51
17171,660,271,38.9,51
17172,665,272,39.3,51
17173,667,270,39.7,51
17174,673,273,40.0,51
17175,676,273,40.3,51
17176,677,271,40.6,51
17177,682,273,40.9,51
17178,681,272,40.9,51
17179,684,272,41.2,51
17180,683,273,41.0,51
17181,691,272,41.9,51
17182,694,270,42.4,51
17183,693,272,42.1,51
17184,697,272,42.5,51
17185,697,274,42.3,51
17186,700,273,42.7,51
17187,706,270,43.6,51
17188,706,273,43.3,51
17189,706,272,43.4,51
17190,710,272,43.8,51
17191,710,270,44.0,51
17192,714,272,44.2,51
17193,715,272,44.3,51
17194,714,270,44.4,51
17195,717,272,44.5,51
17196,719,282,43.7,51
17197,722,273,44.9,51
17198,723,273,45.0,51
17199,725,272,45.3,51
17200,727,271,45.6,51
17201,728,275,45.3,51
17202,728,272,45.6,51
17203,728,272,45.6,51
17204,731,272,45.9,51
17205,735,272,46.3,51
17206,733,270,46.3,51
17207,736,272,46.4,51
17208,737,271,46.6,51
17209,736,271,46.5,51
17210,737,273,46.4,51
17211,738,271,46.7,51
17212,738,273,46.5,51
17213,740,272,46.8,51
17214,744,274,47.0,51
17215,740,272,46.8,51
17216,744,274,47.0,51
17217,744,275,46.9,51
17218,744,271,47.3,51
17219,746,272,47.4,51
17220,745,270,47.5,51
17221,748,271,47.7,51
17222,749,270,47.9,51
17223,749,275,47.4,51
17224,753,271,48.2,51
17225,750,275,47.5,51
17226,753,273,48.0,51
17227,754,271,48.3,51
17228,753,272,48.1,51
17229,753,271,48.2,51
17230,753,270,48.3,51
17231,754,270,48.4,51
17232,756,272,48.4,51
17233,749,270,47.9,51
17234,755,273,48.2,51
17235,759,273,48.6,51
17236,757,275,48.2,51
17237,760,268,49.2,51
17238,760,273,48.7,51
17239,761,271,49.0,51
17240,761,272,48.9,51
17241,761,271,49.0,51
17242,761,272,48.9,51
17243,761,270,49.1,51
17244,760,271,48.9,51
17245,761,271,49.0,51
17246,761,275,48.6,51
17247,761,270,49.1,51
17248,761,270,49.1,51
17249,761,271,49.0,51
17250,761,272,48.9,51
17251,761,271,49.0,51
17252,761,270,49.1,51
17253,763,272,49.1,51
17254,764,272,49.2,51
17255,764,271,49.3,51
17256,766,275,49.1,51
17257,765,272,49.3,51
17258,764,272,49.2,51
17259,764,272,49.2,51
17260,765,271,49.4,51
17261,766,271,49.5,51
17262,767,273,49.4,51
17263,769,271,49.8,51
17264,770,272,49.8,51
17265,770,273,49.7,21
17266,770,274,49.6,21
17267,769,270,49.9,21
17268,768,272,49.6,21
17269,763,272,49.1,21
17270,761,272,48.9,21
17271,757,270,48.7,21
17272,753,275,47.8,21
17273,752,270,48.2,21
17274,747,271,47.6,21
17275,744,270,47.4,21
17276,740,272,46.8,21
17277,736,271,46.5,21
17278,730,272,45.8,21
17279,726,272,45.4,21
17280,722,273,44.9,21
17281,715,270,44.5,21
17282,717,270,44.7,21
17283,707,270,43.7,21
17284,707,270,43.7,21
17285,699,270,42.9,21
17286,697,271,42.6,21
17287,693,270,42.3,21
17288,688,270,41.8,21
17289,682,270,41.2,21
17290,681,275,40.6,21
17291,676,271,40.5,21
17292,672,272,40.0,21
17293,669,271,39.8,51
17294,667,271,39.6,51
17295,664,270,39.4,51
17296,663,270,39.3,51
17297,661,272,38.9,51
17298,659,271,38.8,51
17299,662,270,39.2,51
17300,660,271,38.9,51
17301,663,271,39.2,51
17302,667,270,39.7,51
17303,667,272,39.5,51
17304,669,269,40.0,51
17305,672,270,40.2,51
17306,673,273,40.0,51
17307,672,271,40.1,51
17308,677,273,40.4,51
17309,681,274,40.7,51
17310,684,270,41.4,51
17311,683,273,41.0,51
17312,690,273,41.7,51
17313,686,275,41.1,51
17314,693,279,41.4,51
17315,694,275,41.9,51
17316,702,270,43.2,51
17317,698,271,42.7,51
17318,700,273,42.7,51
17319,705,273,43.2,51
17320,708,273,43.5,51
17321,708,273,43.5,21
17322,710,274,43.6,21
17323,712,273,43.9,21
17324,711,273,43.8,21
17325,710,271,43.9,21
17326,709,272,43.7,21
17327,712,271,44.1,21
17328,706,273,43.3,21
17329,706,273,43.3,21
17330,706,272,43.4,21
17331,698,273,42.5,21
17332,698,273,42.5,21
17333,691,270,42.1,21
17334,691,273,41.8,21
17335,688,271,41.7,21
17336,687,270,41.7,21
17337,683,270,41.3,21
17338,680,271,40.9,21
17339,678,272,40.6,21
17340,673,270,40.3,21
17341,670,273,39.7,21
17342,669,271,39.8,21
17343,662,270,39.2,21
17344,662,269,39.3,21
17345,658,270,38.8,21
17346,658,268,39.0,21
17347,656,274,38.2,21
17348,652,273,37.9,21
17349,647,273,37.4,21
17350,645,270,37.5,21
17351,643,273,37.0,21
17352,641,273,36.8,21
17353,637,272,36.5,21
17354,635,273,36.2,21
17355,632,271,36.1,21
17356,631,270,36.1,21
17357,627,274,35.3,21
17358,625,271,35.4,21
17359,622,273,34.9,21
17360,619,273,34.6,21
17361,619,273,34.6,21
17362,618,270,34.8,21
17363,615,273,34.2,21
17364,613,270,34.3,21
17365,610,270,34.0,21
17366,607,274,33.3,21
17367,606,273,33.3,21
17368,606,271,33.5,21
17369,605,270,33.5,21
17370,604,270,33.4,21
17371,602,271,33.1,21
17372,599,271,32.8,21
17373,597,270,32.7,21
17374,599,273,32.6,21
17375,595,270,32.5,21
17376,593,270,32.3,21
17377,593,277,31.6,51
17378,593,273,32.0,51
17379,593,270,32.3,51
17380,593,271,32.2,51
17381,596,270,32.6,51
17382,597,273,32.4,51
17383,604,270,33.4,51
17384,605,271,33.4,51
17385,606,270,33.6,51
17386,609,271,33.8,51
17387,610,271,33.9,51
17388,615,273,34.2,51
17389,620,271,34.9,51
17390,625,275,35.0,51
17391,627,273,35.4,51
17392,632,273,35.9,51
17393,635,276,35.9,51
17394,636,272,36.4,51
17395,642,271,37.1,51
17396,645,271,37.4,51
17397,649,273,37.6,51
17398,654,273,38.1,51
17399,658,275,38.3,51
17400,658,266,39.2,51
17401,662,271,39.1,51
17402,669,271,39.8,51
17403,671,271,40.0,51
17404,673,272,40.1,51
17405,676,270,40.6,21
17406,681,269,41.2,21
17407,680,273,40.7,21
17408,684,272,41.2,21
17409,682,271,41.1,21
17410,684,273,41.1,21
17411,684,273,41.1,21
17412,681,271,41.0,21
17413,681,270,41.1,21
17414,682,271,41.1,21
17415,684,272,41.2,21
17416,676,271,40.5,21
17417,673,272,40.1,21
17418,672,273,39.9,21
17419,668,272,39.6,21
17420,664,275,38.9,21
17421,662,271,39.1,21
17422,659,268,39.1,21
17423,658,273,38.5,21
17424,656,270,38.6,21
17425,653,270,38.3,21
17426,652,270,38.2,21
17427,647,271,37.6,21
17428,645,273,37.2,21
17429,643,270,37.3,21
17430,641,272,36.9,21
17431,636,276,36.0,21
17432,633,270,36.3,21
17433,632,269,36.3,51
17434,632,272,36.0,51
17435,632,273,35.9,51
17436,631,271,36.0,51
17437,632,271,36.1,51
17438,632,271,36.1,51
17439,634,272,36.2,51
17440,635,273,36.2,51
17441,635,273,36.2,51
17442,637,271,36.6,51
17443,642,271,37.1,51
17444,644,272,37.2,51
17445,648,271,37.7,51
17446,651,271,38.0,51
17447,655,272,38.3,51
17448,657,271,38.6,51
17449,658,273,38.5,51
17450,659,275,38.4,51
17451,666,273,39.3,51
17452,667,271,39.6,51
17453,670,269,40.1,51
17454,673,272,40.1,51
17455,670,272,39.8,51
17456,683,271,41.2,51
17457,684,273,41.1,51
17458,685,271,41.4,51
17459,686,274,41.2,51
17460,690,276,41.4,51
17461,696,270,42.6,21
17462,696,276,42.0,21
17463,697,276,42.1,21
17464,698,272,42.6,21
17465,697,270,42.7,21
17466,697,273,42.4,21
17467,698,271,42.7,21
17468,694,273,42.1,21
17469,691,273,41.8,21
17470,688,272,41.6,21
17471,686,270,41.6,21
17472,686,270,41.6,21
17473,684,273,41.1,21
17474,683,270,41.3,21
17475,680,270,41.0,21
17476,676,275,40.1,21
17477,674,273,40.1,21
17478,671,274,39.7,21
17479,669,271,39.8,21
17480,661,270,39.1,21
17481,663,273,39.0,21
17482,658,274,38.4,21
17483,656,270,38.6,21
17484,656,270,38.6,21
17485,651,271,38.0,21
17486,647,273,37.4,21
17487,643,270,37.3,21
17488,643,272,37.1,21
17489,635,273,36.2,51
17490,638,273,36.5,51
17491,636,273,36.3,51
17492,634,272,36.2,51
17493,635,272,36.3,51
17494,633,273,36.0,51
17495,635,271,36.4,51
17496,632,273,35.9,51
17497,642,271,37.1,51
17498,639,271,36.8,51
17499,645,273,37.2,51
17500,647,272,37.5,51
17501,653,273,38.0,51
17502,654,271,38.3,51
17503,657,271,38.6,51
17504,658,273,38.5,51
17505,659,271,38.8,51
17506,664,270,39.4,51
17507,666,274,39.2,51
17508,667,272,39.5,51
17509,684,274,41.0,51
17510,677,270,40.7,51
17511,679,271,40.8,51
17512,681,271,41.0,51
17513,684,272,41.2,51
17514,685,270,41.5,51
17515,690,271,41.9,51
17516,693,272,42.1,51
17517,691,271,42.0,21
17518,697,273,42.4,21
17519,697,270,42.7,21
17520,697,274,42.3,21
17521,698,274,42.4,21
17522,695,270,42.5,21
17523,694,272,42.2,21
17524,693,273,42.0,21
17525,691,272,41.9,21
17526,690,271,41.9,21
17527,690,272,41.8,21
17528,685,269,41.6,21
17529,684,272,41.2,21
17530,684,273,41.1,21
17531,680,270,41.0,21
17532,677,270,40.7,21
17533,675,272,40.3,21
17534,672,273,39.9,21
17535,665,270,39.5,21
17536,658,273,38.5,21
17537,660,270,39.0,21
17538,658,271,38.7,21
17539,656,273,38.3,21
17540,656,272,38.4,21
17541,650,274,37.6,21
17542,647,270,37.7,21
17543,645,274,37.1,21
17544,643,273,37.0,21
17545,637,272,36.5,51
17546,636,271,36.5,51
17547,635,272,36.3,51
17548,634,273,36.1,51
17549,634,273,36.1,51
17550,638,272,36.6,51
17551,635,275,36.0,51
17552,637,273,36.4,51
17553,640,271,36.9,51
17554,643,270,37.3,51
17555,645,271,37.4,51
17556,649,273,37.6,51
17557,649,272,37.7,51
17558,653,271,38.2,51
17559,656,273,38.3,51
17560,658,273,38.5,51
17561,660,272,38.8,51
17562,662,270,39.2,51
17563,666,272,39.4,51
17564,669,272,39.7,51
17565,671,273,39.8,51
17566,675,272,40.3,51
17567,681,272,40.9,51
17568,682,271,41.1,51
17569,684,270,41.4,51
17570,685,270,41.5,51
17571,690,273,41.7,51
17572,689,272,41.7,51
17573,695,271,42.4,51
17574,698,273,42.5,51
17575,700,272,42.8,51
17576,702,271,43.1,51
17577,706,275,43.1,51
17578,704,272,43.2,51
17579,711,273,43.8,51
17580,711,272,43.9,51
17581,711,271,44.0,51
17582,710,270,44.0,51
17583,719,271,44.8,51
17584,720,270,45.0,51
17585,720,272,44.8,51
17586,724,270,45.4,51
17587,728,270,45.8,51
17588,728,270,45.8,51
17589,731,271,46.0,51
17590,730,271,45.9,51
17591,735,261,47.4,51
17592,735,272,46.3,51
17593,736,271,46.5,51
